order_id,customer_id,order_date,delivery_time_min,status,total_amount_xaf,city,quartier,product_category,courier_id,order_hour,order_day_of_week,order_day,order_month
108479,CUST11457,2023-11-28 00:00:00,45.7,livré,5650.0,Yaounde,Nkomo,epicerie,24,0,Tuesday,Tuesday,2023-11
108480,CUST17291,2024-06-23 09:55:00,30.9,livré,39531.0,Douala,Nyalla,inconnu,42,9,Sunday,Sunday,2024-06
108481,CUST11527,2022-11-02 00:00:00,28.5,livré,80000.0,Douala,Bepanda,pharmacie,13,0,Wednesday,Wednesday,2022-11
108482,CUST11481,2024-10-02 00:00:00,45.7,livré,120000.0,Yaounde,Mendong,vetement,38,0,Wednesday,Wednesday,2024-10
108483,CUST17264,2023-09-11 11:02:00,20.6,annulé,50875.0,Yaounde,Mokolo,pharmacie,9,11,Monday,Monday,2023-09
108484,CUST10973,2025-02-09 00:00:00,41.9,livré,19714.0,Yaounde,Elig-Edzoa,inconnu,40,0,Sunday,Sunday,2025-02
108485,CUST12099,2024-10-18 00:00:00,32.9,livré,61663.0,Yaounde,Messa,vetement,1,0,Friday,Friday,2024-10
108486,CUST11229,2024-01-17 00:00:00,33.4,livré,13867.0,Douala,Nyalla,epicerie,27,0,Wednesday,Wednesday,2024-01
108487,CUST11228,2025-02-07 17:46:00,161.5,en_retard,9770.0,Douala,Village,restauration,2,17,Friday,Friday,2025-02
108488,CUST11449,2023-11-30 23:28:00,5.7,annulé,7126.0,Yaounde,Obili,boisson,20,23,Thursday,Thursday,2023-11
108489,CUST10210,2023-06-22 06:12:00,33.2,livré,18541.0,Douala,Bepanda,inconnu,24,6,Thursday,Thursday,2023-06
108490,CUST11211,2025-01-04 20:11:00,40.0,livré,16442.0,Yaounde,Briqueterie,inconnu,35,20,Saturday,Saturday,2025-01
108491,CUST10029,2025-03-11 00:00:00,58.3,livré,42332.0,Yaounde,Mvog-Mbi,pharmacie,9,0,Tuesday,Tuesday,2025-03
108492,CUST11998,2024-06-21 14:27:00,30.9,livré,8000.0,Bafoussam,Djeleng,hygiene,24,14,Friday,Friday,2024-06
108493,CUST11845,2025-02-28 00:00:00,189.3,en_retard,7325.0,Yaounde,Bastos,produit frais,39,0,Friday,Friday,2025-02
108494,CUST11009,2023-12-02 12:27:00,45.7,annulé,33296.0,Douala,Cité des Palmiers,inconnu,6,12,Saturday,Saturday,2023-12
108495,CUST10252,2024-07-24 00:00:00,45.7,livre,19851.0,Douala,Bonabéri,pharmacie,8,0,Wednesday,Wednesday,2024-07
108496,CUST11946,2022-07-27 00:00:00,101.5,en_retard,92230.0,Bafoussam,Tougang,electronique,36,0,Wednesday,Wednesday,2022-07
108497,CUST11203,2024-09-04 12:55:00,50.3,livré,11022.0,Yaounde,Biyem-Assi,restauration,8,12,Tuesday,Wednesday,2024-09
108498,CUST11971,2024-06-20 13:45:00,33.8,livré,8177.0,Douala,Yassa,papeterie,39,13,Thursday,Thursday,2024-06
108499,CUST10354,2024-12-14 11:09:00,41.1,livré,9301.0,Douala,Nkolmesseng,boisson,14,11,Saturday,Saturday,2024-12
108500,CUST10312,2024-11-15 00:00:00,82.7,livre,45000.0,Douala,Ngodi-Bakoko,cosmetique,27,0,Friday,Friday,2024-11
108501,CUST17267,2024-10-07 14:06:00,32.5,livré,8000.0,Yaounde,Jouvence,hygiene,29,14,Wednesday,Monday,2024-10
108502,CUST10535,2024-09-12 20:52:00,45.7,en_retard,4078.0,Bafoussam,Centre Ville,boisson,2,20,Monday,Thursday,2024-09
108503,CUST11777,2024-02-03 08:07:00,34.0,livré,8530.0,Bafoussam,Mossap,restauration,43,8,Saturday,Saturday,2024-02
108504,CUST10769,2024-06-12 00:00:00,51.5,livré,24737.0,Douala,Bonamoussadi,pharmacie,3,0,Friday,Wednesday,2024-06
108505,CUST11512,2023-10-27 19:37:00,45.7,livré,6027.0,Yaounde,Melen,boisson,18,19,Friday,Friday,2023-10
108506,CUST11725,2022-11-21 00:00:00,12.8,annulé,3425.0,Douala,PK12,restauration,17,0,Monday,Monday,2022-11
108507,CUST17269,2024-11-22 00:00:00,39.3,livré,11107.0,Bafoussam,Djeleng,boisson,36,0,Friday,Friday,2024-11
108508,CUST11806,2023-06-18 13:06:00,103.5,en_retard,2854.0,Yaounde,Emana,produit frais,40,13,Sunday,Sunday,2023-06
108509,CUST12011,2022-10-15 21:11:00,22.6,livré,9435.0,Douala,Ngodi-Bakoko,produit frais,8,21,Saturday,Saturday,2022-10
108510,CUST11547,2024-12-14 17:58:00,45.7,en_cours,12611.0,Bafoussam,Baham-Route,restauration,10,17,Saturday,Saturday,2024-12
108511,CUST11453,2025-02-15 21:35:00,32.8,livré,13561.0,Bafoussam,Bamougoum,inconnu,15,21,Saturday,Saturday,2025-02
108512,CUST90598,2024-09-16 00:00:00,37.4,livré,10642.0,Bafoussam,Mossap,boisson,27,0,Monday,Monday,2024-09
108513,CUST11958,2025-02-25 07:50:00,70.1,livré,5379.0,Douala,Bali,papeterie,22,7,Tuesday,Tuesday,2025-02
108514,CUST17272,2024-10-29 10:44:00,16.0,annule,21793.0,Douala,Ngodi-Bakoko,inconnu,27,10,Tuesday,Tuesday,2024-10
108515,CUST10389,2025-01-19 23:28:00,130.0,en_retard,9266.0,Bafoussam,Tougang,boisson,27,23,Sunday,Sunday,2025-01
108516,CUST10124,2023-05-29 17:02:00,77.8,livré,12000.0,Yaounde,Obili,produit frais,33,17,Monday,Monday,2023-05
108517,CUST10234,2024-02-20 09:31:00,45.7,en_cours,6071.0,Douala,Cité des Palmiers,epicerie,32,9,Tuesday,Tuesday,2024-02
108518,CUST10769,2023-11-15 00:00:00,47.7,livré,14890.0,Douala,Nkolmesseng,inconnu,5,0,Wednesday,Wednesday,2023-11
108519,CUST10666,2024-12-26 00:00:00,43.6,livré,48484.0,Yaounde,Essos,articles menagers,21,0,Thursday,Thursday,2024-12
108520,CUST11367,2023-09-04 20:12:00,45.7,livré,5219.0,Douala,Ngodi-Bakoko,restauration,18,20,Monday,Monday,2023-09
108521,CUST11605,2024-10-05 20:21:00,36.3,livré,45000.0,Douala,Bonamoussadi,cosmetique,9,20,Friday,Saturday,2024-10
108522,CUST11556,2022-04-07 00:00:00,33.4,livré,19062.0,Douala,Makepe,epicerie,42,0,Thursday,Thursday,2022-04
108523,CUST10762,2022-10-18 00:00:00,29.8,livré,9337.0,Bafoussam,Famla,restauration,28,0,Tuesday,Tuesday,2022-10
108524,CUST11839,2024-12-13 13:13:00,35.7,livré,15000.0,Bafoussam,Fomekoua,boisson,38,13,Friday,Friday,2024-12
108525,CUST10289,2024-12-02 09:28:00,42.8,livré,8472.0,Douala,Bonanjo,restauration,34,9,Monday,Monday,2024-12
108526,CUST12085,2023-02-26 22:12:00,103.8,en_retard,23578.0,Yaounde,Madagascar,cosmetique,19,22,Sunday,Sunday,2023-02
108527,CUST10643,2024-01-22 00:00:00,67.7,livré,3152.0,Douala,New-Bell,restauration,35,0,Monday,Monday,2024-01
108528,CUST11967,2023-09-24 12:41:00,33.6,livré,309507.0,Douala,Yassa,electronique,3,12,Sunday,Sunday,2023-09
108529,CUST11396,2023-05-21 07:16:00,253.5,en_retard,51812.0,Yaounde,Efoulan,pharmacie,36,7,Sunday,Sunday,2023-05
108530,CUST11013,2024-07-08 13:22:00,45.7,livré,20394.0,Douala,Cité des Palmiers,pharmacie,40,13,Monday,Monday,2024-07
108531,CUST11410,2025-03-03 13:34:00,49.3,livré,17799.0,Douala,Bonabéri,articles menagers,34,13,Monday,Monday,2025-03
108532,CUST11407,2025-02-25 00:00:00,45.7,livré,9727.0,Yaounde,Santa Barbara,papeterie,26,0,Tuesday,Tuesday,2025-02
108533,CUST11106,2024-10-21 14:19:00,45.7,en_retard,21843.0,Douala,Ndog-Bong,cosmetique,36,14,Monday,Monday,2024-10
108534,CUST10578,2024-04-12 00:00:00,174.3,en_retard,72134.0,Yaounde,Bastos,pharmacie,24,0,Friday,Friday,2024-04
108535,CUST10898,2024-03-04 22:20:00,162.5,en_retard,1904.0,Yaounde,Mendong,produit frais,25,22,Wednesday,Monday,2024-03
108536,CUST10943,2024-06-17 14:46:00,44.7,livré,9396.0,Bafoussam,Mossap,articles menagers,5,14,Monday,Monday,2024-06
108537,CUST11025,2022-10-07 10:20:00,29.9,livré,11963.0,Yaounde,Efoulan,restauration,24,10,Sunday,Friday,2022-10
108538,CUST11411,2022-12-19 00:00:00,42.1,livré,3517.0,Yaounde,Emana,produit frais,41,0,Monday,Monday,2022-12
108539,CUST11504,2025-09-02 22:57:00,130.5,en_retard,17443.0,Douala,Bonanjo,inconnu,28,22,Sunday,Tuesday,2025-09
108540,CUST11708,2024-07-31 12:09:00,45.7,livré,15894.0,Douala,Village,epicerie,35,12,Wednesday,Wednesday,2024-07
108541,CUST11434,2023-01-09 13:57:00,72.1,en_retard,8203.0,Douala,Beedi,epicerie,43,13,Monday,Monday,2023-01
108542,CUST11119,2023-04-15 13:11:00,45.7,livré,18826.0,Yaounde,Biyem-Assi,cosmetique,23,13,Saturday,Saturday,2023-04
108543,CUST11362,2023-04-18 00:00:00,34.7,livré,6495.0,Yaounde,Nkomo,produit frais,34,0,Tuesday,Tuesday,2023-04
108544,CUST10528,2024-11-02 16:39:00,5.1,annulé,3806.0,Douala,Cité des Palmiers,papeterie,15,16,Sunday,Saturday,2024-11
108545,CUST10132,2024-08-23 13:45:00,38.5,livré,51082.0,Douala,Nkolmesseng,pharmacie,38,13,Friday,Friday,2024-08
108546,CUST11776,2024-09-25 00:00:00,75.4,livré,8477.0,Douala,Nyalla,produit frais,17,0,Wednesday,Wednesday,2024-09
108547,CUST11429,2024-08-20 18:11:00,47.2,livré,12000.0,Douala,Beedi,produit frais,14,18,Tuesday,Tuesday,2024-08
108548,CUST10312,2024-07-07 14:25:00,50.4,livré,50000.0,Yaounde,Mvog-Mbi,inconnu,31,14,Sunday,Sunday,2024-07
108549,CUST11966,2024-02-12 11:07:00,31.0,livré,19592.0,Yaounde,Mvog-Mbi,epicerie,11,11,Monday,Monday,2024-02
108550,CUST11455,2024-01-24 19:05:00,191.8,en_retard,18000.0,Douala,Bali,restauration,22,19,Wednesday,Wednesday,2024-01
108551,CUST11339,2024-06-04 17:45:00,86.2,livre,9764.0,Douala,PK12,cosmetique,6,17,Saturday,Tuesday,2024-06
108552,CUST10229,2024-12-11 10:28:00,45.7,livré,15000.0,Douala,Ndokotti,boisson,7,10,Wednesday,Wednesday,2024-12
108553,CUST17282,2024-01-05 11:18:00,110.2,en_retard,27141.0,Yaounde,Mvog-Mbi,pharmacie,34,11,Wednesday,Friday,2024-01
108554,CUST10419,2025-10-02 13:06:00,188.1,en_retard,,Yaounde,Emana,articles menagers,32,13,Monday,Thursday,2025-10
108555,CUST10344,2024-12-09 20:34:00,49.6,livré,7720.0,Yaounde,Briqueterie,produit frais,33,20,Monday,Monday,2024-12
108556,CUST10394,2024-04-07 10:32:00,16.9,livré,18000.0,Bafoussam,Tamdja,restauration,37,10,Sunday,Sunday,2024-04
108557,CUST10809,2025-02-14 19:54:00,61.8,livré,6507.0,Yaounde,Nlongkak,restauration,45,19,Friday,Friday,2025-02
108558,CUST11392,2024-03-10 14:27:00,56.1,livré,41976.0,Douala,Ngodi-Bakoko,vetement,10,14,Thursday,Sunday,2024-03
108559,CUST10303,2024-05-10 07:28:00,115.3,retard,7448.0,Douala,Nyalla,restauration,17,7,Friday,Friday,2024-05
108560,CUST10798,2024-10-29 16:22:00,31.8,livré,25000.0,Douala,Akwa,inconnu,39,16,Tuesday,Tuesday,2024-10
108561,CUST10469,2023-08-19 00:00:00,25.3,annulé,18000.0,Douala,Logbessou,restauration,10,0,Saturday,Saturday,2023-08
108562,CUST11705,2024-10-14 15:05:00,33.6,livré,6897.0,Yaounde,Mendong,hygiene,44,15,Monday,Monday,2024-10
108563,CUST11150,2024-04-21 00:00:00,36.0,livré,5791.0,Bafoussam,Centre Ville,epicerie,29,0,Sunday,Sunday,2024-04
108564,CUST11640,2022-10-30 18:45:00,64.0,livré,3285.0,Yaounde,Tsinga,produit frais,37,18,Sunday,Sunday,2022-10
108565,CUST90696,2024-02-25 10:21:00,111.1,en_retard,8625.0,Yaounde,Nkomo,restauration,12,10,Sunday,Sunday,2024-02
108566,CUST17262,2025-02-23 08:50:00,45.7,en_retard,39037.0,Bafoussam,Ngouache,pharmacie,13,8,Sunday,Sunday,2025-02
108567,CUST10355,2024-11-08 00:00:00,45.7,en_cours,,Douala,Bonamoussadi,pharmacie,12,0,Friday,Friday,2024-11
108568,CUST11683,2025-02-13 11:22:00,18.3,annulé,3920.0,Douala,Bonapriso,hygiene,19,11,Thursday,Thursday,2025-02
108569,CUST10626,2024-07-25 00:00:00,41.2,livré,,Douala,PK8,produit frais,14,0,Thursday,Thursday,2024-07
108570,CUST10008,2024-10-31 12:20:00,48.0,livré,224234.0,Yaounde,Nkomo,electronique,20,12,Thursday,Thursday,2024-10
108571,CUST10165,2023-08-08 00:00:00,43.8,livré,10651.0,Yaounde,Jouvence,inconnu,31,0,Tuesday,Tuesday,2023-08
108572,CUST11354,2022-09-09 21:59:00,35.5,livré,18183.0,Yaounde,Omnisport,inconnu,30,21,Friday,Friday,2022-09
108573,CUST10739,2022-08-07 16:27:00,108.8,en_retard,2439.0,Yaounde,Biyem-Assi,hygiene,4,16,Friday,Sunday,2022-08
108574,CUST11244,2023-04-23 18:55:00,45.1,livré,24217.0,Douala,Nyalla,articles menagers,16,18,Sunday,Sunday,2023-04
108575,CUST10815,2023-02-01 00:00:00,57.9,livré,10378.0,Yaounde,Tsinga,epicerie,42,0,Wednesday,Wednesday,2023-02
108576,CUST10151,2023-07-26 18:45:00,311.1,en_retard,7173.0,Douala,Mboppi,inconnu,34,18,Wednesday,Wednesday,2023-07
108577,CUST11740,2023-06-11 20:41:00,95.9,en_retard,4994.0,Douala,Bepanda,restauration,5,20,Sunday,Sunday,2023-06
108578,CUST17242,2025-02-10 21:38:00,101.4,en_retard,28508.0,Bafoussam,Bamougoum,articles menagers,10,21,Monday,Monday,2025-02
108579,CUST17322,2024-11-05 15:07:00,45.7,livré,15000.0,Douala,Makepe,boisson,16,15,Tuesday,Tuesday,2024-11
108580,CUST90628,2024-04-05 18:05:00,45.7,en cours,2471.0,Douala,Logbessou,hygiene,29,18,Saturday,Friday,2024-04
108581,CUST11201,2023-07-15 08:52:00,94.7,livré,15000.0,Yaounde,Biyem-Assi,boisson,23,8,Saturday,Saturday,2023-07
108582,CUST10418,2025-01-08 13:03:00,37.6,livré,-4288.0,Douala,Ndog-Bong,produit frais,22,13,Wednesday,Wednesday,2025-01
108583,CUST10331,2023-08-02 13:45:00,35.5,livré,12811.0,Yaounde,Nkol-Eton,restauration,30,13,Wednesday,Wednesday,2023-08
108584,CUST12016,2024-12-11 00:00:00,45.7,livré,9247.0,Yaounde,Emana,epicerie,22,0,Wednesday,Wednesday,2024-12
108585,CUST10978,2024-01-12 13:15:00,45.7,annulé,25586.0,Douala,Cité des Palmiers,cosmetique,17,13,Sunday,Friday,2024-01
108586,CUST10291,2023-03-10 00:00:00,45.7,livré,45000.0,Yaounde,Omnisport,cosmetique,24,0,Friday,Friday,2023-03
108587,CUST17302,2022-11-25 20:12:00,41.5,livré,8653.0,Douala,Bonamoussadi,produit frais,44,20,Friday,Friday,2022-11
108588,CUST11712,2024-06-20 15:26:00,15.7,annulé,60211.0,Douala,Bonanjo,articles menagers,36,15,Thursday,Thursday,2024-06
108589,CUST11401,2023-07-16 09:25:00,42.4,livré,-633.0,Douala,Logbessou,hygiene,36,9,Sunday,Sunday,2023-07
108590,CUST12060,2024-05-25 12:11:00,9.1,annulé,15219.0,Douala,Nyalla,epicerie,46,12,Saturday,Saturday,2024-05
108591,CUST10223,2025-01-25 17:48:00,10.5,annule,9519.0,Douala,PK12,epicerie,34,17,Saturday,Saturday,2025-01
108592,CUST10857,2024-10-22 11:33:00,30.7,livré,21840.0,Yaounde,Mimboman,inconnu,42,11,Tuesday,Tuesday,2024-10
108593,CUST11433,2022-12-13 00:00:00,46.1,livré,14731.0,Yaounde,Mimboman,inconnu,16,0,Tuesday,Tuesday,2022-12
108594,CUST10364,2024-09-22 12:10:00,86.4,en_retard,2629.0,Douala,Akwa,restauration,12,12,Sunday,Sunday,2024-09
108595,CUST11373,2023-10-29 13:31:00,173.9,en_retard,5954.0,Yaounde,Mokolo,produit frais,2,13,Sunday,Sunday,2023-10
108596,CUST11417,2024-08-15 21:07:00,44.6,livré,12090.0,Yaounde,Nlongkak,inconnu,36,21,Thursday,Thursday,2024-08
108597,CUST90427,2025-03-02 00:00:00,20.4,livré,2818.0,Bafoussam,Fomekoua,produit frais,21,0,Sunday,Sunday,2025-03
108598,CUST12098,2024-01-04 16:04:00,36.2,livré,7368.0,Douala,Logbessou,produit frais,39,16,Thursday,Thursday,2024-01
108599,CUST10105,2024-08-20 20:49:00,42.4,livre,3388.0,Yaounde,Messa,boisson,11,20,Tuesday,Tuesday,2024-08
108600,CUST10577,2024-08-27 21:58:00,45.7,livré,13365.0,Douala,Bonabéri,pharmacie,10,21,Tuesday,Tuesday,2024-08
108601,CUST11398,2024-06-06 00:00:00,56.2,livré,8991.0,Douala,PK12,epicerie,19,0,Thursday,Thursday,2024-06
108602,CUST11974,2024-02-18 18:12:00,90.4,livré,9403.0,Yaounde,Efoulan,papeterie,28,18,Sunday,Sunday,2024-02
108603,CUST17287,2024-04-08 16:12:00,18.1,annulé,8040.0,Yaounde,Mvog-Mbi,papeterie,9,16,Sunday,Monday,2024-04
108604,CUST10260,2025-02-26 13:18:00,45.7,en_retard,14913.0,Yaounde,Obili,restauration,10,13,Wednesday,Wednesday,2025-02
108605,CUST11101,2022-10-23 15:31:00,26.4,livré,70246.0,Douala,Ndog-Bong,pharmacie,43,15,Sunday,Sunday,2022-10
108606,CUST11639,2022-12-11 11:44:00,27.1,livré,30636.0,Douala,Deido,inconnu,12,11,Sunday,Sunday,2022-12
108607,CUST10402,2022-05-18 08:16:00,66.7,livré,5550.0,Douala,PK12,boisson,45,8,Wednesday,Wednesday,2022-05
108608,CUST12095,2024-04-18 19:59:00,64.1,livré,2936.0,Yaounde,Tsinga,restauration,19,19,Thursday,Thursday,2024-04
108609,CUST10255,2022-12-20 10:10:00,45.3,livré,13075.0,Douala,Mboppi,boisson,46,10,Tuesday,Tuesday,2022-12
108610,CUST10486,2024-02-23 12:05:00,136.5,en_retard,11363.0,Douala,PK8,produit frais,3,12,Friday,Friday,2024-02
108611,CUST10444,2024-05-19 12:33:00,32.3,livré,3922.0,Yaounde,Nkomo,epicerie,4,12,Sunday,Sunday,2024-05
108612,CUST10124,2022-03-08 12:29:00,30.5,livré,27273.0,Douala,Beedi,inconnu,23,12,Wednesday,Tuesday,2022-03
108613,CUST12038,2024-06-27 22:18:00,39.3,livré,50000.0,Yaounde,Mendong,inconnu,14,22,Thursday,Thursday,2024-06
108614,CUST11094,2022-07-02 19:04:00,72.6,livré,6192.0,Yaounde,Bastos,papeterie,6,19,Saturday,Saturday,2022-07
108615,CUST11388,2024-06-16 12:02:00,65.2,en_retard,178954.0,Bafoussam,Tougang,electronique,40,12,Sunday,Sunday,2024-06
108616,CUST11083,2024-11-02 08:31:00,75.4,livré,9637.0,Douala,Logbessou,boisson,33,8,Sunday,Saturday,2024-11
108617,CUST11728,2024-09-20 19:50:00,167.5,en_retard,13342.0,Yaounde,Ngoa-Ekele,epicerie,21,19,Friday,Friday,2024-09
108618,CUST11717,2024-08-27 01:18:00,45.7,en cours,56853.0,Douala,Bonapriso,articles menagers,40,1,Tuesday,Tuesday,2024-08
108619,CUST11467,2024-01-10 00:00:00,45.7,livré,12104.0,Yaounde,Mendong,inconnu,6,0,Wednesday,Wednesday,2024-01
108620,CUST11710,2023-05-06 16:44:00,118.1,en_retard,34882.0,Yaounde,Mokolo,articles menagers,4,16,Monday,Saturday,2023-05
108621,CUST10094,2023-06-19 19:54:00,92.4,livré,33405.0,Yaounde,Essos,articles menagers,24,19,Monday,Monday,2023-06
108622,CUST17301,2024-02-18 00:00:00,50.5,livré,8371.0,Douala,Village,epicerie,23,0,Sunday,Sunday,2024-02
108623,CUST10387,2024-05-17 18:41:00,131.5,en_retard,2133.0,Douala,Ndokotti,produit frais,15,18,Friday,Friday,2024-05
108624,CUST11180,2023-01-29 00:00:00,53.1,livré,7058.0,Douala,Nkolmesseng,restauration,46,0,Sunday,Sunday,2023-01
108625,CUST11863,2022-08-09 18:07:00,44.1,livré,31375.0,Douala,Village,pharmacie,12,18,Thursday,Tuesday,2022-08
108626,CUST11402,2025-01-09 13:46:00,75.2,en retard,4704.0,Bafoussam,Ngouache,epicerie,47,13,Thursday,Thursday,2025-01
108627,CUST11728,2022-03-14 00:00:00,47.0,livré,12025.0,Yaounde,Emana,restauration,13,0,Monday,Monday,2022-03
108628,CUST11641,2022-04-10 17:58:00,33.1,livré,5232.0,Bafoussam,Ndiengdam,inconnu,39,17,Sunday,Sunday,2022-04
108629,CUST10642,2023-09-07 21:24:00,26.0,livré,3685.0,Bafoussam,Ngouache,papeterie,37,21,Thursday,Thursday,2023-09
108630,CUST10316,2024-08-05 00:00:00,70.5,livré,7023.0,Douala,Beedi,restauration,6,0,Monday,Monday,2024-08
108631,CUST11448,2024-05-23 00:00:00,45.1,livré,4533.0,Douala,Bonabéri,produit frais,47,0,Thursday,Thursday,2024-05
108632,CUST17285,2022-09-13 07:54:00,270.8,en_retard,15044.0,Douala,Ndokotti,epicerie,7,7,Tuesday,Tuesday,2022-09
108633,CUST17369,2023-11-03 14:19:00,45.7,livré,12533.0,Bafoussam,Mossap,restauration,38,14,Saturday,Friday,2023-11
108634,CUST12038,2022-11-08 00:00:00,110.8,livré,13630.0,Yaounde,Omnisport,inconnu,6,0,Tuesday,Tuesday,2022-11
108635,CUST10464,2023-06-15 00:00:00,37.4,livré,15078.0,Yaounde,Biyem-Assi,restauration,31,0,Thursday,Thursday,2023-06
108636,CUST12001,2023-01-04 10:01:00,39.0,livré,60219.0,Bafoussam,Baham-Route,pharmacie,39,10,Wednesday,Wednesday,2023-01
108637,CUST12079,2025-02-15 19:02:00,295.3,en_retard,18829.0,Douala,Bali,cosmetique,18,19,Saturday,Saturday,2025-02
108638,CUST11172,2023-02-28 10:36:00,35.4,livré,6447.0,Douala,PK12,boisson,4,10,Tuesday,Tuesday,2023-02
108639,CUST10591,2022-12-23 15:32:00,142.0,en_retard,9082.0,Yaounde,Bastos,boisson,36,15,Friday,Friday,2022-12
108640,CUST17219,2022-11-08 15:31:00,40.1,livré,,Yaounde,Essos,pharmacie,40,15,Thursday,Tuesday,2022-11
108641,CUST10683,2023-11-27 00:00:00,45.7,en_cours,6790.0,Bafoussam,Mossap,produit frais,30,0,Monday,Monday,2023-11
108642,CUST10966,2024-03-09 11:16:00,22.4,livré,66422.0,Yaounde,Messa,pharmacie,6,11,Tuesday,Saturday,2024-03
108643,CUST10700,2025-02-21 16:55:00,5.0,annulé,34989.0,Yaounde,Emana,vetement,38,16,Friday,Friday,2025-02
108644,CUST10272,2022-06-17 09:44:00,41.9,livré,4058.0,Douala,Bepanda,restauration,37,9,Friday,Friday,2022-06
108645,CUST17332,2024-04-30 18:14:00,89.8,livré,21214.0,Yaounde,Mimboman,cosmetique,6,18,Tuesday,Tuesday,2024-04
108646,CUST10517,2025-01-13 13:18:00,34.7,livré,13061.0,Douala,Logbessou,restauration,42,13,Monday,Monday,2025-01
108647,CUST10239,2024-01-10 12:09:00,41.4,livré,11843.0,Douala,Nyalla,boisson,37,12,Wednesday,Wednesday,2024-01
108648,CUST10986,2024-12-22 00:00:00,31.5,livré,398099.0,Douala,PK8,electronique,33,0,Sunday,Sunday,2024-12
108649,CUST10963,2025-02-12 00:00:00,104.6,en_retard,141110.0,Douala,Ndogpassi,electronique,9,0,Wednesday,Wednesday,2025-02
108650,CUST11310,2023-05-14 00:00:00,41.8,livré,-1604.0,Bafoussam,Djeleng,epicerie,1,0,Sunday,Sunday,2023-05
108651,CUST17276,2024-12-24 10:12:00,13.2,annulé,8438.0,Douala,Ndogpassi,papeterie,28,10,Tuesday,Tuesday,2024-12
108652,CUST10613,2024-09-03 00:00:00,183.0,en_retard,15657.0,Yaounde,Nkol-Eton,cosmetique,29,0,Tuesday,Tuesday,2024-09
108653,CUST10677,2024-07-14 00:00:00,296.5,en_retard,33181.0,Yaounde,Nkol-Eton,cosmetique,34,0,Sunday,Sunday,2024-07
108654,CUST10883,2024-06-01 10:39:00,29.7,livré,-3755.0,Douala,Logbessou,produit frais,5,10,Saturday,Saturday,2024-06
108655,CUST17255,2024-09-16 00:00:00,20.6,annulé,50857.0,Douala,Yassa,articles menagers,33,0,Monday,Monday,2024-09
108656,CUST90649,2024-08-26 19:48:00,45.7,livré,25000.0,Bafoussam,Centre Ville,epicerie,15,19,Monday,Monday,2024-08
108657,CUST10902,2022-10-05 00:00:00,34.1,livré,4845.0,Yaounde,Obili,produit frais,33,0,Wednesday,Wednesday,2022-10
108658,CUST11742,2024-05-29 02:47:00,127.1,retard,24815.0,Douala,Ndog-Bong,cosmetique,18,2,Wednesday,Wednesday,2024-05
108659,CUST11977,2024-05-07 16:28:00,41.4,livre,9765.0,Yaounde,Nkol-Eton,epicerie,32,16,Tuesday,Tuesday,2024-05
108660,CUST90277,2022-11-03 00:00:00,51.9,livré,8343.0,Douala,Ndogpassi,restauration,3,0,Thursday,Thursday,2022-11
108661,CUST10490,2023-05-11 00:00:00,49.0,livré,19058.0,Douala,Akwa,inconnu,12,0,Thursday,Thursday,2023-05
108662,CUST10402,2024-11-30 00:00:00,28.1,livré,-3440.0,Bafoussam,Djeleng,boisson,36,0,Saturday,Saturday,2024-11
108663,CUST11641,2023-07-04 08:58:00,52.9,livré,50000.0,Douala,Ndog-Bong,inconnu,20,8,Tuesday,Tuesday,2023-07
108664,CUST10317,2024-08-21 19:52:00,55.6,livré,180811.0,Yaounde,Emana,electronique,7,19,Wednesday,Wednesday,2024-08
108665,CUST10271,2023-03-21 12:08:00,37.9,livré,15461.0,Yaounde,Etoudi,inconnu,44,12,Tuesday,Tuesday,2023-03
108666,CUST10691,2023-09-16 19:30:00,20.2,annulé,25000.0,Douala,Bonabéri,epicerie,38,19,Saturday,Saturday,2023-09
108667,CUST10945,2023-01-27 19:02:00,52.1,livré,14284.0,Bafoussam,Tougang,inconnu,39,19,Friday,Friday,2023-01
108668,CUST10959,2025-01-19 08:15:00,70.3,livré,3130.0,Bafoussam,Ngouache,produit frais,18,8,Sunday,Sunday,2025-01
108669,CUST11914,2024-03-21 08:29:00,59.3,livré,239545.0,Douala,Ndokotti,electronique,40,8,Thursday,Thursday,2024-03
108670,CUST10644,2025-02-21 12:05:00,46.9,livré,9539.0,Douala,Village,papeterie,2,12,Friday,Friday,2025-02
108671,CUST10876,2022-05-25 19:31:00,45.7,livré,83919.0,Douala,Ndokotti,vetement,35,19,Wednesday,Wednesday,2022-05
108672,CUST11902,2022-11-12 17:06:00,119.9,retard,15047.0,Douala,Yassa,cosmetique,6,17,Saturday,Saturday,2022-11
108673,CUST10550,2024-09-14 00:00:00,84.0,en retard,29450.0,Douala,New-Bell,inconnu,30,0,Saturday,Saturday,2024-09
108674,CUST10417,2023-06-26 00:00:00,42.2,livré,6192.0,Yaounde,Essos,cosmetique,44,0,Monday,Monday,2023-06
108675,CUST10056,2024-02-04 19:03:00,45.7,en_retard,14053.0,Douala,Bali,restauration,13,19,Sunday,Sunday,2024-02
108676,CUST10108,2024-04-19 00:00:00,128.9,en_retard,9359.0,Douala,Cité des Palmiers,boisson,13,0,Friday,Friday,2024-04
108677,CUST12040,2023-06-06 00:53:00,156.9,en_retard,11072.0,Yaounde,Mendong,restauration,19,0,Tuesday,Tuesday,2023-06
